group,identity,data_sha256
比較対照群 (吸収線/楕円銀河),spec-2605-54484-242,9db6e37929c4b6ebe5076d4f6b9cf7148c4f886387725b4f39d503c284b99328
比較対照群 (吸収線/楕円銀河),spec-2609-54476-261,d8ebf58fb975e9a3283c967f9dc8c671f092feaf0d23fe81f0190f49b1ecb24d
比較対照群 (吸収線/楕円銀河),spec-2646-54479-236,33ca6d490256ddce2cb56c5c60c537e6e1eeba8044c98ec0b8e2a274a635920f
比較対照群 (吸収線/楕円銀河),spec-2656-54484-373,247618832c99d2faa8682bc7b05c7a1e77e889d33eb37c14219a971a63972764
比較対照群 (吸収線/楕円銀河),spec-4006-55328-78,6c2113cd0480ac213035c0609b24791b9edc86b17ff93dc62ccaa68fc8d66e75
比較対照群 (吸収線/楕円銀河),spec-6432-56309-960,02fb547b1788e1f99f5d1436c2862465ad74b823f9e2b2b3c8cd771c00ff773f
比較対照群 (吸収線/楕円銀河),spec-290-51941-544,d0d66d768471a4dfca67f266ae26eb8316e3904a0f76185c25293e01142a0635
比較対照群 (吸収線/楕円銀河),spec-295-51985-599,6b5d062d0f1d81518085892c8cdd388964a14e36d81181512daf4d292829b632
比較対照群 (吸収線/楕円銀河),spec-336-51999-208,2079ed24986be5940ceff19eecc8247b1b7bfd4ee3f804f743272c45fe832228
比較対照群 (吸収線/楕円銀河),spec-348-51671-501,8df99f8b95bd4d6ca0ea92d245f315b7d38ebac87f914ee9f261a3fd3d770095
比較対照群 (吸収線/楕円銀河),spec-387-51791-309,385d991609877b39b39699764e2b20e8c2666320c24d2644e0c6325f715b1e30
比較対照群 (吸収線/楕円銀河),spec-407-51820-605,05c2d3caf6c29a41f19dba6882a35e215b05feeb8b3f0d8d2b3033c09907ff84
比較対照群 (吸収線/楕円銀河),spec-408-51821-539,6a02aa9268c16f503fb5926315eb885a5ee8e320d7cd3264c9d48376039cf5b3
比較対照群 (吸収線/楕円銀河),spec-414-51869-272,1f7946db98d07db9889158e1f43d78e27198ae266f4facdb122d0f8dc2895b9c
比較対照群 (吸収線/楕円銀河),spec-415-51810-108,ebca53d33ef721f89f434cadeb113cac604209b74f8a64a06412136ee6a2b304
比較対照群 (吸収線/楕円銀河),spec-416-51811-416,bf020be73932ac53bc3b6751f9ed2069256b45ac35347c3211e4302170abc4df
比較対照群 (吸収線/楕円銀河),spec-424-51893-35,ba8293c83503af74ceacdf7026fb78c6bc8b38fb9cdbc9cc60ec650210263b26
比較対照群 (吸収線/楕円銀河),spec-455-51909-571,c358de13f8e5e12ad83be40b6f617c4b2a33d1dc70c9fd4f95881e0304d5ae24
比較対照群 (吸収線/楕円銀河),spec-475-51965-451,f9bd374d46d05ec1b96b5deaf5b52b6b92a5914cdcb99aa0875518580dfb16eb
比較対照群 (吸収線/楕円銀河),spec-526-52312-257,da9e0e3b6e3726063c61d5bb71bc647d6fecfb70f3e7ee3d1e4cd457fde7cc79
比較対照群 (吸収線/楕円銀河),spec-530-52026-76,b53bdf5dd88844339d43be17e471c9cefbd3b57e1438f1c98df432d5cbc385ad
比較対照群 (吸収線/楕円銀河),spec-550-51959-57,9a7bedfcc64e82ad5f1278b4bc585102cfb6f64406da2ef102061fe3ed197bfa
比較対照群 (吸収線/楕円銀河),spec-566-52238-381,f781687472ad40f2692fe1b410b0d01bbdc36a4cf4c9d2d05979eb354e8a1d4d
比較対照群 (吸収線/楕円銀河),spec-569-52264-3,e17dac3c6ac2e29eeaada430614d2d55227c6c9ec72000fe22fa2a391bf7fcfe
比較対照群 (吸収線/楕円銀河),spec-569-52264-136,3b353460946ab2c07928e5c66542d7163ccfa6e042c3f0f6a36436a364cb3660
比較対照群 (吸収線/楕円銀河),spec-726-52226-348,6c59861b682ece8bb66f2b1ed213b82761f4d334453fe42bf7ff2f108bfb7b30
比較対照群 (吸収線/楕円銀河),spec-736-52221-402,a24276cb3471fe10af351054adb0f65f52b97fbe7fc54eebc22c89c4f8459065
比較対照群 (吸収線/楕円銀河),spec-766-52247-318,aebb4a8364cf170bd9c62f3fd2e241dc64bbd54cf5239d462fc639a807568395
比較対照群 (吸収線/楕円銀河),spec-829-52296-105,a810e021a7997e4b7a9539878631c4508acd371f5fb73a22a63f5a2b97d2169e
比較対照群 (吸収線/楕円銀河),spec-835-52326-228,7de7a7dae60ec522029d8d27e36c75ad54dbe18175d6fe0085f23fef5a8f84ec
比較対照群 (吸収線/楕円銀河),spec-853-52374-626,ea398fa9c53069a02df3bc84905433c07e9098c0b8402830e8a14090463e76b2
比較対照群 (吸収線/楕円銀河),spec-872-52339-220,8e072694db71d20a4559d22c69db2794eafe71c443d939b14fe1327b2dbeda5c
比較対照群 (吸収線/楕円銀河),spec-876-52669-148,6a50150f38236e5a32e7ab229bca5980970f0973047125167a1bf5c66082ae54
比較対照群 (吸収線/楕円銀河),spec-876-52669-441,f63383477be2d123ed16ab07bfc5fbb65aede46ec3be96de4d9fcf75bac0f0c5
比較対照群 (吸収線/楕円銀河),spec-887-52376-524,2d5787146493712cb14dde709a32b1a0b1bf30ab09ddbd7745312ff0e418de0a
比較対照群 (吸収線/楕円銀河),spec-896-52592-61,2da6ed0dee75bc7c36e67f19e80ecca51278ceb204a55ed229c0a256d388f3ab
比較対照群 (吸収線/楕円銀河),spec-915-52443-222,3a79358600bcb12c635e2c92f3180ded7ae17ecaebe35b3ad05771016c015285
比較対照群 (吸収線/楕円銀河),spec-915-52443-234,8785f485f6db864d83ddb862b8c7c3f796cc9a1ee17f598397ddf56e9dec4a12
比較対照群 (吸収線/楕円銀河),spec-936-52705-112,7f2fb6b8c659930d84d784797b19ff785610f4434ce84af8f2e43f7cb8622770
比較対照群 (吸収線/楕円銀河),spec-943-52376-255,02af87df473c3bc47cb54be8ee1cd28f20e2a4d6eaa5362bbe7b35ce924df6a6
比較対照群 (吸収線/楕円銀河),spec-968-52412-370,d85495d0072346badafd3109370f7407d312eced7bd6dbdc6a650e6d81ceaeb3
比較対照群 (吸収線/楕円銀河),spec-984-52442-111,ff0119326b4891afd3d1ceb63126d277f7cb97590c8e2ba03d0e5482d0247e8f
比較対照群 (吸収線/楕円銀河),spec-1009-52644-446,4d42ee3c643432772eee62fa839fbc476d50a4eda6ca55529338c706d64405d7
比較対照群 (吸収線/楕円銀河),spec-1010-52649-45,b6f88baeed202eef967bac502b46a51f53917c4f03814e6517539b41d06ec8d1
比較対照群 (吸収線/楕円銀河),spec-1040-52722-194,2a1c631ae4f2dbee08ca06071bc5e0113d911a06bb07bbbc00651fbc147a252d
比較対照群 (吸収線/楕円銀河),spec-1091-52902-139,99e80e541bf981331dba57ffa8a10011be6124e9775bad0534a7175f1cbdf331
比較対照群 (吸収線/楕円銀河),spec-1198-52669-175,5ff9fc0ab5945d3fec6bfd4e8ea0cd73c1a83c44bd6cf26383ce97173d9d1f3d
比較対照群 (吸収線/楕円銀河),spec-1198-52669-497,224593858b1564b7dfb68a7bd6f04d41b4b8e19b8cc1d9f1b9c0d58b8295a305
比較対照群 (吸収線/楕円銀河),spec-1212-52703-65,785f11e682caa8105d5855e279bdf562a94f7112cc16d7e8c0cd8f9df0780b1d
比較対照群 (吸収線/楕円銀河),spec-1212-52703-72,fec10fe153fc54bad44dcba47955ef160399d706fd5ca4682e153710a0982cbf
比較対照群 (吸収線/楕円銀河),spec-1212-52703-633,be7cdb7996c84660a1aed217ea87f2aa4a4d64698b467f3d1b37f02fb2a34374
比較対照群 (吸収線/楕円銀河),spec-1213-52972-350,6a4048f7f60969425524a1395705a25ef1e368219367fe119e11f87f7c2b322c
比較対照群 (吸収線/楕円銀河),spec-1214-52731-353,be391b3b255305d78a715a48d05cc1524448a7a648b426145ecd4a58af217c19
比較対照群 (吸収線/楕円銀河),spec-1230-52672-449,45d7011ceb58c8ce270e349112a341d45c804fc6991ab8dbfdac46a2b7c2560b
比較対照群 (吸収線/楕円銀河),spec-1231-52725-181,e83865c88298de1d90ef37038985d19cc85b622ea1b07d840e1aa323a909f89c
比較対照群 (吸収線/楕円銀河),spec-1231-52725-360,657e15ce349973b59d0edbe06bbbcce5e1db755d52d225b989c8d187d70d6913
比較対照群 (吸収線/楕円銀河),spec-1307-52999-589,b420b81327ce722a0a8ab5847bd880260d47d9943a7c46c8bfbccf71569e43f5
比較対照群 (吸収線/楕円銀河),spec-1308-53053-542,78ccc5c286e50c7331af85418f0d9bde51360908d838329e134d395546ee4f45
比較対照群 (吸収線/楕円銀河),spec-1320-52759-117,68932386db0b33dc7937a0e15cc2ab06df113b347ad50e4717fa813156e85426
比較対照群 (吸収線/楕円銀河),spec-1357-53034-574,41bfb0f36ed54caf2928481efe731b464dff5a50e54bed5011923a0f589e9517
比較対照群 (吸収線/楕円銀河),spec-1369-53089-71,d3bdc0e59222a033112ee63fdacf1f214e2736644007b46ffd758c9ebc1586fa
比較対照群 (吸収線/楕円銀河),spec-1371-52821-7,b8546f24847334f9b1e4ba9fcd543a3e40278fea84057c1404f25da33182deee
比較対照群 (吸収線/楕円銀河),spec-1449-53116-27,bfb18ef4d6604e00d2671616c2cef0a54b79cbfe7c0f2681942b5d13cc0d98cc
比較対照群 (吸収線/楕円銀河),spec-1450-53120-382,5951a1662f192627bb53e8b5d1c566d65436f42b89c70249236958fc169e272e
比較対照群 (吸収線/楕円銀河),spec-1450-53120-623,49757735e62c3ff3c499445ccd177c99218fd8d4c29d1609935e574d22fb058b
比較対照群 (吸収線/楕円銀河),spec-1451-53117-213,6382c3460a352747208fcd318ec6c1550ea9c82d336f5dab7c66e7302b412102
比較対照群 (吸収線/楕円銀河),spec-1456-53115-262,5b71cbc01fe21ef05ce34d298a70eaf970c608b279008c91c37ea8177ea6f05f
比較対照群 (吸収線/楕円銀河),spec-1586-52945-458,19864c70975715605d6e911787f252d4e79a897730789e334ba23fc423ccd788
比較対照群 (吸収線/楕円銀河),spec-1592-52990-404,58fb8ca6b121015e1bc42a63b4add28539ec66d80471ff39ad359a9792a092fb
比較対照群 (吸収線/楕円銀河),spec-1592-52990-448,f5bf8afb6dc5dc223010b175f34a08c03297ba2b197163002ec875a2ef0ba95e
比較対照群 (吸収線/楕円銀河),spec-1592-52990-510,2f0a6e20aa001db6b0c5fb3e05a774ee59210423eb557a7c00869899b0a9530b
比較対照群 (吸収線/楕円銀河),spec-1612-53149-40,0974d0dad9f3631cb17889c6758af7189336503ae143fe9729fe0955e1acd6a7
比較対照群 (吸収線/楕円銀河),spec-1665-52976-142,ee17976d29bd337dcdc2647d7e3118e74e8cfd08d4722deeea791c18e53fe999
比較対照群 (吸収線/楕円銀河),spec-1665-52976-166,7d48592dc2678d6c8eac13ae38f3bc26cc3cc679a311537f90f8a15b03b5aa01
比較対照群 (吸収線/楕円銀河),spec-1666-52991-499,c6fc6a427858b39b0ecb54948e038b8dd87213a8860c4b086ff84b2960213d33
比較対照群 (吸収線/楕円銀河),spec-1698-53146-582,53715a949181f2c9bf33939266059fe83c3f4e5bc3c97558539879a378fad3cc
比較対照群 (吸収線/楕円銀河),spec-1699-53148-490,b91f340d1c61381b9b290c7c00615f426ff5a849b85b524bf06c9b24777443ac
比較対照群 (吸収線/楕円銀河),spec-1707-53885-250,0fed5f0b3f69f6eae1b832f834283e3d10774b079b7a943d1bbb85d37f16a6ca
比較対照群 (吸収線/楕円銀河),spec-1713-53827-288,83db5614342e09dfc47c9ff9200051e5fefa3e6e1ed57a2cc94920d8b3d7d00e
比較対照群 (吸収線/楕円銀河),spec-1744-53055-421,2c428cf8cf974bac375916dd9e86a71d5b0ae9d035dc7dc58b34ecb7518c60f8
比較対照群 (吸収線/楕円銀河),spec-1746-53062-439,6b6e5ada538ec639c6000c735558deae39d71d72737b236570b2bdfda08879b6
比較対照群 (吸収線/楕円銀河),spec-1762-53415-140,40a7aaad253263970948d423cd8f519eb8e7fc0df501e0c6cca8882a3e2f738c
比較対照群 (吸収線/楕円銀河),spec-1765-53466-483,1b3e3b027207d3b4140b5a8569b0ae84efa3edfb89cd97059fb9f165bf7b81ea
比較対照群 (吸収線/楕円銀河),spec-1768-53442-287,be7ec18e8632a67b86639eea77d6c7a79aaf789b4562b1ac83f8c8f453454f8e
比較対照群 (吸収線/楕円銀河),spec-1774-53759-199,9c8e77e11c41d6a53994fe6552a2b99b4e51567983da8b19a775f6db1abda15b
比較対照群 (吸収線/楕円銀河),spec-1774-53759-427,51e9dbf611c3483a7ee96edd2d39e8c15e7d05abd2197a02af45dca557357feb
比較対照群 (吸収線/楕円銀河),spec-1791-54266-150,beed9d0ce5080ed0148748c1aad92e38547263363617a792da203edfbb1480ca
比較対照群 (吸収線/楕円銀河),spec-1793-53883-422,808c4c7761f7a5cd45cb52794764725f062dbbd6fa0bbfda33b3abd131747a7d
比較対照群 (吸収線/楕円銀河),spec-1797-54507-126,ba3b6be6569576a8b69f8a6f8281ca7d8f1ed550ab725d6ba6bd040eb9f995b5
比較対照群 (吸収線/楕円銀河),spec-1799-53556-76,6888e77f835ccaf797b7b6466b16c210f15003fdf1b4c248394e874d68ce1f9f
比較対照群 (吸収線/楕円銀河),spec-1801-54156-197,d62efacb7a152a11d55d5ca8e26726398826dab471070cf3c57f844156f18ebe
比較対照群 (吸収線/楕円銀河),spec-1801-54156-422,30a67688f2151c1ab92630393cc3c7f712138b0bc586b75cb46afed72c93a8a6
比較対照群 (吸収線/楕円銀河),spec-1802-53885-98,7f1eb81c6c5f142e1b2fe826ab3e48339c8c2b324b979ee8e698bb456270c139
比較対照群 (吸収線/楕円銀河),spec-1802-53885-127,9c0cf34f1304a585c02c7dcfdb7a88b0cd2935feb698a4779413d27c1f7b5986
比較対照群 (吸収線/楕円銀河),spec-1809-53792-57,eab1c34e64dedd1fdcb8941e8f84825c7608a831bec232738a889f493895d686
比較対照群 (吸収線/楕円銀河),spec-1809-53792-81,5a0b4f815a00909cfdf550d5854e7da37cc2c42caad022b53dd19249dcf25178
比較対照群 (吸収線/楕円銀河),spec-1809-53792-96,eef68bebc657996ff42809f40b1df19de0426721cec1d9b1cf8a6d1ff904e516
比較対照群 (吸収線/楕円銀河),spec-1810-53794-380,469d0e0c19e3d360b9bdd00f61253ac8f8b4e882e31a6658cdb293556eb789ec
比較対照群 (吸収線/楕円銀河),spec-1810-53794-418,e121177aaa5cb9ea857ff92e3782fb640355b6e8494d2bfd44a2e38fa6004d09
比較対照群 (吸収線/楕円銀河),spec-1811-53533-201,f929e38d8cc4b605bb6a539a1d15da10b6d9d95f7c9844a3dd035ec97d273f1a
比較対照群 (吸収線/楕円銀河),spec-1811-53533-281,e81ff07bf4aab08cc1d7fbd651c1a82ceafa9fcc209db81755c506d4adcb3604
比較対照群 (吸収線/楕円銀河),spec-1824-53491-501,3eb8fc22156ad77a71a3b0b07399040b93da12d2649baebd3711b8d1de5479f1
比較対照群 (吸収線/楕円銀河),spec-1826-53499-373,b1adfcd972d85cd7007ab6b6cdf644208d65d2e15baac157fd0dcedca68a2cd7
比較対照群 (吸収線/楕円銀河),spec-1850-53786-206,aefb83f7590c2a54ab7fe54f8a2b7187e22479a93d1ccef458fbadbaf667f9ad
比較対照群 (吸収線/楕円銀河),spec-1868-53318-635,842ac4d30b45273e4a6905b48c32f75238834bb8442ddd5b182ac50c4754636c
比較対照群 (吸収線/楕円銀河),spec-1937-53388-202,ceeb75ce5a9abfa868c601cafd55b74a30665ab3cf24cff54af5dd9e2ab26490
比較対照群 (吸収線/楕円銀河),spec-1971-53472-40,0af9e2ad1ef6a4d2644d3ef1116b208537e4aea0a361c64ce870199b52256321
比較対照群 (吸収線/楕円銀河),spec-1971-53472-104,79bf83529aafa8d012e4cb2b5121a985ed3cb8563aec012337a727dc6c18c906
比較対照群 (吸収線/楕円銀河),spec-1979-53431-189,7b31833ca19f6ded05de77b1a3a6756a7f858f3d91ebe987fc5f132889ff1a74
比較対照群 (吸収線/楕円銀河),spec-1993-53762-206,23c852c3a8ce53ecd9813783c0d0716a8a3e1684439e8c65ffd54ddce6ab6fa6
比較対照群 (吸収線/楕円銀河),spec-1993-53762-440,5aa1843c76e77be69c37f4c589fe357d279a3dbc26781de2bf7f4f7d66b01744
比較対照群 (吸収線/楕円銀河),spec-1993-53762-486,2b6f9e75bdf707b647fa51f7807ee17905bbc06edb6deb92c3a670df3437585a
比較対照群 (吸収線/楕円銀河),spec-1998-53433-16,4959c6c9f09cc1d12e7c637b36b7053af51cddb017ee3ce4f15d28a9f4f39a34
比較対照群 (吸収線/楕円銀河),spec-1998-53433-171,312599cd43586f61256df78bf11a00750c80cc0a85e2d8a6b19b892505da1bbe
比較対照群 (吸収線/楕円銀河),spec-1998-53433-175,54fb4fa974ea988cc0ad6d5a7ef8b21f0897c515f1047b22dac992be2dffff30
比較対照群 (吸収線/楕円銀河),spec-2004-53737-433,bd4b2f6dc95ceff6b135d2bd7f8024009b0a041f868b8768751a375fbe4f8de7
比較対照群 (吸収線/楕円銀河),spec-2004-53737-464,43d87c703ae704bdbe847ea07b8e69943f06a9cf0fdbbfd27412a9307ceaa2b1
比較対照群 (吸収線/楕円銀河),spec-2009-53904-385,dca5d8c730347e5440873938e49f25ded923bfbd8b8f8ed92c30eb54b622af51
比較対照群 (吸収線/楕円銀河),spec-2009-53904-396,1fdf8517551ab1f3d962a3de2862bbb05b77aede1d923bb361062d8ddd19a56a
比較対照群 (吸収線/楕円銀河),spec-2009-53904-514,8042407de6854fb1e24f05d422725ce8dc4903a702c16c2d1a9eaa5cf3b68d90
比較対照群 (吸収線/楕円銀河),spec-2011-53499-178,48595b9fd40d19fa35e132c3911f6ec7a56b75ff73a5c85b671264f332bf8f46
比較対照群 (吸収線/楕円銀河),spec-2011-53499-537,a1762e4a929b60f3971c8e53c58cde6c53f0a00f778e7ca0e8f57ac769541658
比較対照群 (吸収線/楕円銀河),spec-2021-53475-88,1b70badf9ac2606e8dd790148722f69804516aae139becc04f9e87bbd9362041
比較対照群 (吸収線/楕円銀河),spec-2506-54179-535,b03c9458b4fc2d36276adf6abd86d9cbad601ab9e00f7652a30d15b9e900ad74
比較対照群 (吸収線/楕円銀河),spec-2506-54179-560,1ca2c085f08912e701615a3ac2f4982bd89cdc5491cfeccf9dc4a6f83c114f79
比較対照群 (吸収線/楕円銀河),spec-2509-54180-161,7cf1a022df9a4b46b515bba12493a274795772a31aa3886bfec10a4a4d950181
比較対照群 (吸収線/楕円銀河),spec-2509-54180-188,22686b77dff23b59bab7f27c9c3aecfe1fa15f2b930cbc2a01293537c5375a5c
比較対照群 (吸収線/楕円銀河),spec-2509-54180-192,499b808fe3fecc334cf585c27c42824401eae09e1e157adf6fa6bca72c5b6436
比較対照群 (吸収線/楕円銀河),spec-2509-54180-239,d824b9c81a1570b032e4f8660172643cc3c435256d45c39155d66521e7c1f866
比較対照群 (吸収線/楕円銀河),spec-2509-54180-423,5f1b32f722fbb812229e4bd976b404b7740f2bdacd4207c3f7509b770cb71804
比較対照群 (吸収線/楕円銀河),spec-2509-54180-432,89378c7b3490064fd23cf9b890ce58c676dbf12fd6977716f9bcfbde7c0c188c
比較対照群 (吸収線/楕円銀河),spec-2514-53882-409,d60b27f5a8d963c7c067050d1e7d8ee184bf66131788c3b56ba6adeb14b274bd
比較対照群 (吸収線/楕円銀河),spec-2593-54175-144,02229dadc756405a71971343b97a4f9b41a4416859a5dcb898b3a0c272e32cfe
比較対照群 (吸収線/楕円銀河),spec-2608-54474-189,1fb4f15ea486ab9049c25373a94a3c3ea4b6a9da0be974c1920ef6b23521fa6e
比較対照群 (吸収線/楕円銀河),spec-2608-54474-516,1307a3b51700bacc873ae5949685dbb3c9c0d8242e687053f8eb6152d26f1c30
比較対照群 (吸収線/楕円銀河),spec-2608-54474-518,1d1773de81ed76a27d0c812e9015e30ef642dd129d00f99d83f721f9d82f1dfe
比較対照群 (吸収線/楕円銀河),spec-2609-54476-388,c15ef106e5747101986a4a0a4299581bbf0e9699e9365c1af70fb01daa4d1e21
比較対照群 (吸収線/楕円銀河),spec-2656-54484-173,6c45d5a94c12af473e5b92f0cf549d52d3d59bff8c4109602e21f80a61b51a63
比較対照群 (吸収線/楕円銀河),spec-2656-54484-429,feb69052840ecb3d7c8ed036d14769b0f3be880cf19effc8566d647bd840d70b
比較対照群 (吸収線/楕円銀河),spec-2657-54502-126,4c0794f43c4b76142c04c5aa71fb1e45f535ba5063e62abd292f5be37d932b7c
比較対照群 (吸収線/楕円銀河),spec-2657-54502-140,555586f5be8d0d2bd06547f8547470839da7d37849ea5a00847f682cde8ad239
比較対照群 (吸収線/楕円銀河),spec-2660-54504-463,1e941c2115fdaca303a83f78acbf3096fa02f41187aa43f69120ba9539831b7c
比較対照群 (吸収線/楕円銀河),spec-2779-54540-189,68f1dcfa35e5cf357a289b660f7fa668043e1c48fb6cf3f25baa1436dc3994cd
比較対照群 (吸収線/楕円銀河),spec-2792-54556-156,0ff9369d0d7a7d0b070ee9bee7ec2ac01f6833ce9663905c404f2a07b4efca06
比較対照群 (吸収線/楕円銀河),spec-3668-55478-912,9c237379e3a30974d98861d8fe5b49abc8a79255077213c674c640c43944aa22
比較対照群 (吸収線/楕円銀河),spec-3744-55209-752,a349f1016f568c505a181bdbd8d33c510013e2a03045d0b780c3239516cf1b90
比較対照群 (吸収線/楕円銀河),spec-4089-55470-596,8b6a75a7b1bc0c77cea2d16e6e45b33ae109f58c01d94071471b754fa7a136a6
比較対照群 (吸収線/楕円銀河),spec-4611-55603-998,0f975063f86a7bab68286c3440826c773a1fd9e0914b48a1f9e2cb8806b707fc
比較対照群 (吸収線/楕円銀河),spec-4626-55647-186,a22eaede150b1dc4ea3fbb092323f7331a440fbde0c4d96f1c06449ed810db68
比較対照群 (吸収線/楕円銀河),spec-5451-56010-702,aadf6cd00787b3c8a101f4430ea2966630181fa35b7adf19a763527a58a923b4
比較対照群 (吸収線/楕円銀河),spec-5810-56358-310,e1d104e6a400858a302dd8db311f4ebf0043fa36972ff49db9068efeacd5550a
比較対照群 (吸収線/楕円銀河),spec-6404-56330-305,9e0a4173e23fdbc80705f42482c30cdd56f79e82e9f644aebcf2b8865dd1494e
比較対照群 (吸収線/楕円銀河),spec-6432-56309-168,177516d62729b6f16fbe5e2e64fcf282a17db5a9829928550499e9fff799b04a
比較対照群 (吸収線/楕円銀河),spec-6432-56309-390,a8e64d65101b4312890f392a7b256413d1f9e343bb9362390f8133ac278b4a69
比較対照群 (吸収線/楕円銀河),spec-6432-56309-432,daec84fb7ab321fe9ded7c8f8ec7eeb74f5ff895ebd10dcf808a50784ae500fd
比較対照群 (吸収線/楕円銀河),spec-6432-56309-972,8c05c6ff4285e515fe34456dca64e862b9075496b91a4d0a41a7e3957d57088b
比較対照群 (吸収線/楕円銀河),spec-6469-56328-806,432d9d8a8fa5e419a3b2e4d0f0241e65ae8b3eeb5dee0aa6dcb1252b81023815
比較対照群 (吸収線/楕円銀河),spec-6526-56543-632,91970d97984f91bc792985bc8942e5bfc96dcf29d22b588be279e17d43bf0d82
比較対照群 (吸収線/楕円銀河),spec-7726-58154-182,6b332e8ae2cf04cd88ebb20c57f161dc0d555aac4452511fec59bb7f2dc27209
比較対照群 (吸収線/楕円銀河),spec-7742-58076-655,c20ce35ff6bc1060c0ea180b9343c55601e1fac2253a8b78837018b76145efe5
比較対照群 (吸収線/楕円銀河),spec-288-52000-500,2319e70273f407886afd1ce677317a45710ae94e863bcf5edea3d1ff764d7eee
比較対照群 (吸収線/楕円銀河),spec-290-51941-550,6782590d97130b7d20018faf82dc1da11bcd080826708b5378769c69600ea5d5
比較対照群 (吸収線/楕円銀河),spec-298-51955-387,303f7389d31599619444ba4f77e92b806006ded86fa5d739832bd68df7f5a8f8
比較対照群 (吸収線/楕円銀河),spec-341-51690-230,1fbd84d0001f8a319a327c48969d934966f680d947e811574fd5a24c31b9f929
比較対照群 (吸収線/楕円銀河),spec-354-51792-268,ea6cc63c761a81133f874762a722ffdfda6a643273208eaaf07b5a785158eba4
比較対照群 (吸収線/楕円銀河),spec-385-51783-588,95eef6fc70c4bf7a01763ed74d236f3a890ebc19d5b0d05be6e52bbd997d36ae
比較対照群 (吸収線/楕円銀河),spec-385-51783-591,9480bd28530b81e7eb82fdeb7bcba926f285d9517c1674fc9b14fa59e9d25790
比較対照群 (吸収線/楕円銀河),spec-386-51788-638,daf5b37359c31efde63542789812cc98ef5e7a6f5777af78570fac01de1f7f1f
比較対照群 (吸収線/楕円銀河),spec-403-51871-160,a3cff50440ff546070160452c1d2aa96b5ff61cdd6549f003f8c5c1197118a9a
比較対照群 (吸収線/楕円銀河),spec-403-51871-276,e085b7c017319bea4161085a2f5ec3f1c818f80176f1b1a8ad0be9b35ba64750
比較対照群 (吸収線/楕円銀河),spec-403-51871-594,e9445099229c8431890c8e6b20e741b5f5823f69667c0378aef58f793e8a6ed4
比較対照群 (吸収線/楕円銀河),spec-407-51820-368,d9316ca26f9f60675ee9306cf83a4e39c638ab3e463b3f1c3932e98299d610e8
比較対照群 (吸収線/楕円銀河),spec-407-51820-445,7445c59eeddfcc5606b8b6c4877924cba14bbe74400c938ab423de7a1c2a696a
比較対照群 (吸収線/楕円銀河),spec-407-51820-525,812788db7b853e45764a0594edb367a33bc143809ca20da8db270f2fecf6b21d
比較対照群 (吸収線/楕円銀河),spec-407-51820-526,a93641b47711dcf33905646ff7d9ee9c099913f283479ba1240a651221dda680
比較対照群 (吸収線/楕円銀河),spec-407-51820-538,b0e676fdf5325e35cc4a9603051859b4ea5463d2923c97d3257af0b77d1efe99
比較対照群 (吸収線/楕円銀河),spec-408-51821-402,399b7929a995e37313ff91d0d146a0997b5d7f5337c607f30307788155863c42
比較対照群 (吸収線/楕円銀河),spec-409-51871-13,d61863be318c1f2c7414f2248b45dbfd6538bf63c692b427521b7fbc64ce5c5b
比較対照群 (吸収線/楕円銀河),spec-414-51869-470,3a3d2beba382f90c98ceeb31f66238e166298b0a8ea4f1214e7b6d2d2e817e6e
比較対照群 (吸収線/楕円銀河),spec-415-51810-267,740cdaa1bcb2268e5699e4146bff4fa29b6d891e766e90a76160668b3fddda3d
比較対照群 (吸収線/楕円銀河),spec-477-52026-364,5400b3284c42bef871e38397f85526dad3198258e25dcb991e7cca8019f0cd25
比較対照群 (吸収線/楕円銀河),spec-489-51930-259,963d4cdb8ca14407e1aae557af6186b69cd68dc8a4bbc27d3713038a7a3d4e0c
比較対照群 (吸収線/楕円銀河),spec-490-51929-392,822a9dbf8f057534e52dd08bec934c2dd8b72482e11b99fe2b11dc81115e4fd1
比較対照群 (吸収線/楕円銀河),spec-493-51957-165,38f5d55bb281d0afd47e216ede8680e0a8a1174a10eddbe3029846a05de6fc5d
比較対照群 (吸収線/楕円銀河),spec-501-52235-615,93329b7c70be94f1105c4fd32cf7276d13535c3808026098011bdb5c8af0d895
比較対照群 (吸収線/楕円銀河),spec-506-52022-492,1f5018f559b7e65d33bde9a5fc902131b548a1ed39a9250ec95dff4f081fc23c
比較対照群 (吸収線/楕円銀河),spec-512-51992-279,1c7be29145ad136c2726c9b0be0e7ba26e21fe53b85a6f22b4115857191f27d4
比較対照群 (吸収線/楕円銀河),spec-512-51992-521,fe744cde8b6010859c2390ce04696460bee297adc988d8416add2fa786357c62
比較対照群 (吸収線/楕円銀河),spec-512-51992-602,2d1f929b06901b171cfa8030cbb786b32d3bba5c8f5171b3c60bfaff882a7b14
比較対照群 (吸収線/楕円銀河),spec-516-52017-15,0ad2a316ac5fd48ace07eca64683c360bb11ee009074153d7053d3dec8ced0d4
比較対照群 (吸収線/楕円銀河),spec-517-52024-191,8a637b6863e9ee96968f9a90bf839d778c3abbe5be3578f60009fb0069823c1c
比較対照群 (吸収線/楕円銀河),spec-525-52295-542,0b86e724517030606f3c50b59e724268185e20c382a290106dd832a3f1b4e986
